公司統一編號,分公司統一編號,分公司名稱,分公司地址,分公司狀態,緯度,經度,cos緯度,sin緯度,cos經度,sin經度
22555003,70814444,台北縣第二五四分公司,新北市林口區東勢村30鄰文化一路1段52號1樓,3,25.0612127,121.3706873,0.9058557601116306,0.42358628621873484,-0.5205728844181863,0.8538172357176503
22555003,70814459,桃園縣第二五三分公司,桃園市中壢區東興里十九鄰新興路一０六號一樓,3,24.9530503,121.2261991,0.9066537874730869,0.4218754670050235,-0.5184180795403227,0.8551272974275371
22555003,70814486,台中市第四十分公司,臺中市西區民生路517號1樓,1,24.1442664,120.6587211,0.912518430989624,0.40903558904358767,-0.5099233025610627,0.8602198704431437
22555003,70814492,台中市第一九七分公司,臺中市北屯區同榮里同榮路161號1樓,1,24.1958468,120.6618565,0.9121498278728354,0.4098569159006065,-0.5099703756554058,0.8601919645950457
22555003,70814508,台南縣第一二０分公司,臺南市永康區鹽行里十二鄰中正路五三三號一樓,3,23.040676,120.23661,0.9202272297086749,0.39138452409707997,-0.5035720852897652,0.8639532133842187
22555003,70814872,台北縣第四五三分公司,新北市鶯歌區尖山里尖山路150號1樓,1,24.9486161,121.3464615,0.9066864342865543,0.4218052985451153,-0.5202118269144378,0.8540372680031844
22555003,70814887,桃園縣第二五四分公司,桃園市龜山區精忠里二十鄰長壽路一五三、一五五、一五七號一樓,1,25.0000432,121.3399468,0.9063074683897301,0.42261894508055187,-0.5201147169824989,0.8540964121094381
22555003,70815372,台北縣第五二二分公司,新北市中和區華新街156號1樓,1,24.9824543,121.5075911,0.9064371630286598,0.4223407030828959,-0.5226115261598493,0.8525709311986148
22555003,70815387,台北縣第五二三分公司,新北市三重區仁義街208號1樓,1,25.0822098,121.4963817,0.9057004682443134,0.42391822539498286,-0.5224447183833506,0.8526731590904815
22555003,70815393,台中縣第一六七分公司,臺中市大里區中興路二段三三六、三三八號一樓,3,24.1088824,120.6899765,0.9127708639665191,0.40847196953256704,-0.510392484897118,0.8599415743877866
22555003,70815400,基隆市第十九分公司,基隆市中正區新豐街三００、三０二號一樓,3,25.1359086,121.7868075,0.9053027655209561,0.4247668804651662,-0.5267600915601792,0.8500140033784805
22555003,70815416,花蓮縣第四十一分公司,花蓮縣花蓮市國聯五路七十二號一樓,3,23.9914228,121.6051233,0.9136063360362767,0.40659988041607903,-0.5240620639804837,0.8516800767286478
22555003,70815422,台北市第五０二分公司,臺北市松山區復興南路一段四十三號一樓,1,25.0456551,121.5440605,0.9059707436696486,0.42334030237465453,-0.5231540911226772,0.8522381104724228
22555003,70815437,台北市第五０三分公司,臺北市內湖區洲子街四十六號一樓,1,25.0782334,121.5751539,0.905729886527346,0.4238553676092365,-0.5236165085220191,0.8519540785765453
22555003,70815540,台南市第八十二分公司,臺南市北區北門里公園南路71號,1,23.0004287,120.2109278,0.9205019298878685,0.39073801590414736,-0.5031847772338597,0.864178847207053
22555003,70815555,桃園縣第二五五分公司,桃園市桃園區中泰里國際路1段1179號1樓,1,24.9892509,121.288619,0.9063870573098757,0.4224482244502209,-0.5193493754138134,0.8545620084331399
